host_ts,dev_ms,adc
1789786994.024,359929,0
1789786994.034,359940,0
1789786994.045,359950,0
1789786994.055,359961,0
1789786994.090,359971,0
1789786994.090,359982,0
1789786994.090,359992,0
1789786994.100,360003,0
1789786994.108,360013,0
1789786994.118,360024,0
1789786994.129,360034,0
1789786994.139,360045,0
1789786994.150,360055,0
1789786994.160,360066,0
1789786994.171,360077,0
1789786994.182,360087,0
1789786994.192,360098,0
1789786994.203,360108,0
1789786994.213,360119,0
1789786994.233,360129,0
1789786994.234,360140,0
1789786994.245,360150,0
1789786994.255,360161,0
1789786994.266,360171,0
1789786994.276,360182,0
1789786994.287,360192,0
1789786994.297,360203,0
1789786994.308,360213,0
1789786994.318,360224,0
1789786994.329,360234,0
1789786994.340,360245,0
1789786994.350,360256,0
1789786994.361,360266,0
1789786994.372,360277,0
1789786994.416,360287,0
1789786994.417,360298,0
1789786994.417,360308,0
1789786994.417,360319,0
1789786994.425,360329,0
1789786994.434,360340,0
1789786994.445,360350,0
1789786994.455,360361,0
1789786994.466,360371,0
1789786994.476,360382,0
1789786994.487,360392,0
1789786994.497,360403,0
1789786994.508,360413,0
1789786994.518,360424,0
1789786994.529,360434,0
1789786994.540,360445,0
1789786994.550,360456,0
1789786994.560,360466,0
1789786994.572,360477,0
1789786994.582,360487,0
1789786994.592,360498,0
1789786994.603,360508,0
1789786994.613,360519,0
1789786994.624,360529,0
1789786994.634,360540,0
1789786994.645,360550,0
1789786994.655,360561,0
1789786994.666,360571,0
1789786994.676,360582,0
1789786994.687,360592,0
1789786994.734,360603,0
1789786994.734,360613,0
1789786994.735,360624,0
1789786994.735,360635,0
1789786994.741,360645,0
1789786994.750,360656,0
1789786994.760,360666,0
1789786994.771,360677,0
1789786994.782,360687,0
1789786994.792,360698,0
1789786994.803,360708,0
1789786994.813,360719,0
1789786994.824,360729,0
1789786994.834,360740,0
1789786994.845,360750,0
1789786994.855,360761,0
1789786994.866,360771,0
1789786994.877,360782,0
1789786994.887,360792,0
1789786994.897,360803,0
1789786994.908,360814,0
1789786994.919,360824,0
1789786994.929,360835,0
1789786994.939,360845,0
1789786994.950,360856,0
1789786994.961,360866,0
1789786994.971,360877,0
1789786994.982,360887,0
1789786994.992,360898,0
1789786995.003,360908,0
1789786995.021,360919,0
1789786995.044,360929,0
1789786995.045,360940,0
1789786995.045,360950,0
1789786995.055,360961,0
1789786995.066,360971,0
1789786995.076,360982,0
1789786995.087,360992,0
1789786995.097,361003,0
1789786995.108,361014,0
1789786995.118,361024,0
1789786995.129,361035,0
1789786995.140,361045,0
1789786995.150,361056,0
1789786995.161,361066,0
1789786995.171,361077,0
1789786995.182,361087,0
1789786995.192,361098,0
1789786995.203,361108,0
1789786995.213,361119,0
1789786995.224,361129,0
1789786995.234,361140,0
1789786995.245,361150,0
1789786995.255,361161,0
1789786995.266,361171,0
1789786995.276,361182,0
1789786995.287,361193,0
1789786995.298,361203,0
1789786995.308,361214,0
1789786995.319,361224,0
1789786995.364,361235,0
1789786995.364,361245,0
1789786995.364,361256,0
1789786995.364,361266,0
1789786995.371,361277,0
1789786995.382,361287,0
1789786995.392,361298,0
1789786995.403,361308,0
1789786995.413,361319,0
1789786995.424,361329,0
1789786995.434,361340,0
1789786995.445,361350,0
1789786995.456,361361,0
1789786995.466,361372,0
1789786995.476,361382,0
1789786995.487,361393,0
1789786995.497,361403,0
1789786995.508,361414,0
1789786995.519,361424,0
1789786995.529,361435,0
1789786995.540,361445,0
1789786995.550,361456,0
1789786995.561,361466,0
1789786995.571,361477,0
1789786995.582,361487,0
1789786995.592,361498,0
1789786995.603,361508,0
1789786995.613,361519,0
1789786995.626,361529,0
1789786995.634,361540,0
1789786995.659,361550,0
1789786995.660,361561,0
1789786995.683,361572,0
1789786995.683,361582,0
1789786995.688,361593,0
1789786995.697,361603,0
1789786995.708,361614,0
1789786995.718,361624,0
1789786995.729,361635,0
1789786995.740,361645,0
1789786995.750,361656,0
1789786995.761,361666,0
1789786995.771,361677,0
1789786995.782,361687,0
1789786995.792,361698,0
1789786995.803,361708,0
1789786995.813,361719,0
1789786995.824,361729,0
1789786995.834,361740,0
1789786995.845,361751,0
1789786995.855,361761,0
1789786995.866,361772,0
1789786995.877,361782,0
1789786995.887,361793,0
1789786995.898,361803,0
1789786995.908,361814,0
1789786995.919,361824,0
1789786995.929,361835,0
1789786995.940,361845,0
1789786995.950,361856,0
1789786995.998,361866,0
1789786995.999,361877,0
1789786995.999,361887,0
1789786995.999,361898,0
1789786996.005,361908,0
1789786996.014,361919,0
1789786996.024,361930,0
1789786996.035,361940,0
1789786996.045,361951,0
1789786996.055,361961,0
1789786996.066,361972,0
1789786996.077,361982,0
1789786996.087,361993,0
1789786996.098,362003,0
1789786996.108,362014,0
1789786996.119,362024,0
1789786996.129,362035,0
1789786996.140,362045,0
1789786996.150,362056,0
1789786996.161,362066,0
1789786996.172,362077,0
1789786996.182,362087,0
1789786996.192,362098,0
1789786996.203,362108,0
1789786996.213,362119,0
1789786996.224,362130,0
1789786996.235,362140,0
1789786996.245,362151,0
1789786996.256,362161,0
1789786996.266,362172,0
1789786996.306,362182,0
1789786996.306,362193,0
1789786996.306,362203,0
1789786996.317,362214,0
1789786996.320,362224,0
1789786996.329,362235,0
1789786996.340,362245,0
1789786996.350,362256,0
1789786996.361,362266,0
1789786996.371,362277,0
1789786996.382,362287,0
1789786996.392,362298,0
1789786996.403,362309,0
1789786996.414,362319,0
1789786996.424,362330,0
1789786996.435,362340,0
1789786996.445,362351,0
1789786996.456,362361,0
1789786996.466,362372,0
1789786996.477,362382,0
1789786996.487,362393,0
1789786996.498,362403,0
1789786996.508,362414,0
1789786996.519,362424,0
1789786996.530,362435,0
1789786996.540,362445,0
1789786996.550,362456,0
1789786996.561,362466,0
1789786996.571,362477,0
1789786996.582,362487,0
1789786996.593,362498,0
1789786996.633,362509,0
1789786996.633,362519,0
1789786996.633,362530,0
1789786996.634,362540,0
1789786996.645,362551,0
1789786996.655,362561,0
1789786996.666,362572,0
1789786996.677,362582,0
1789786996.688,362593,0
1789786996.698,362604,0
1789786996.709,362615,0
1789786996.720,362625,0
1789786996.730,362636,0
1789786996.741,362646,0
1789786996.751,362657,0
1789786996.762,362667,0
1789786996.773,362678,0
1789786996.783,362688,0
1789786996.793,362699,0
1789786996.804,362710,0
1789786996.815,362720,0
1789786996.825,362731,0
1789786996.836,362741,0
1789786996.846,362752,0
1789786996.857,362762,0
1789786996.867,362773,0
1789786996.878,362783,0
1789786996.888,362794,0
1789786996.899,362804,0
1789786996.947,362815,0
1789786996.948,362825,0
1789786996.949,362836,0
1789786996.949,362846,0
1789786996.952,362857,0
1789786996.962,362867,0
1789786996.972,362878,0
1789786996.983,362889,0
1789786996.993,362899,0
1789786997.004,362910,0
1789786997.014,362920,0
1789786997.025,362931,0
1789786997.036,362941,0
1789786997.046,362952,0
1789786997.057,362962,0
1789786997.067,362973,0
1789786997.078,362983,0
1789786997.088,362994,0
1789786997.099,363004,0
1789786997.109,363015,0
1789786997.120,363025,0
1789786997.130,363036,0
1789786997.141,363046,0
1789786997.151,363057,0
1789786997.162,363068,0
1789786997.173,363078,0
1789786997.183,363089,0
1789786997.194,363099,0
1789786997.204,363110,0
1789786997.215,363120,0
1789786997.257,363131,0
1789786997.257,363141,0
1789786997.257,363152,0
1789786997.257,363162,0
1789786997.267,363173,0
1789786997.278,363183,0
1789786997.288,363194,0
1789786997.299,363204,0
1789786997.309,363215,0
1789786997.320,363225,0
1789786997.330,363236,0
1789786997.341,363246,0
1789786997.351,363257,0
1789786997.362,363268,0
1789786997.372,363278,0
1789786997.383,363289,0
1789786997.394,363299,0
1789786997.405,363310,0
1789786997.415,363320,0
1789786997.425,363331,0
1789786997.436,363341,0
1789786997.446,363352,0
1789786997.457,363362,0
1789786997.467,363373,0
1789786997.478,363383,0
1789786997.488,363394,0
1789786997.499,363404,0
1789786997.509,363415,0
1789786997.520,363425,0
1789786997.531,363436,0
1789786997.541,363447,0
1789786997.590,363457,0
1789786997.590,363468,0
1789786997.590,363478,0
1789786997.590,363489,0
1789786997.594,363499,0
1789786997.604,363510,0
1789786997.614,363520,0
1789786997.625,363531,0
1789786997.636,363541,0
1789786997.646,363552,0
1789786997.657,363562,0
1789786997.667,363573,0
1789786997.678,363583,0
1789786997.688,363594,0
1789786997.699,363604,0
1789786997.709,363615,0
1789786997.720,363625,0
1789786997.730,363636,0
1789786997.741,363647,0
1789786997.752,363657,0
1789786997.762,363668,0
1789786997.773,363678,0
1789786997.783,363689,0
1789786997.794,363699,0
1789786997.804,363710,0
1789786997.815,363720,0
1789786997.825,363731,0
1789786997.836,363741,0
1789786997.847,363752,0
1789786997.857,363762,0
1789786997.904,363773,0
1789786997.904,363783,0
1789786997.904,363794,0
1789786997.904,363804,0
1789786997.910,363815,0
1789786997.920,363826,0
1789786997.930,363836,0
1789786997.941,363847,0
1789786997.951,363857,0
1789786997.962,363868,0
1789786997.973,363878,0
1789786997.983,363889,0
1789786997.994,363899,0
1789786998.004,363910,0
1789786998.015,363920,0
1789786998.026,363931,0
1789786998.036,363941,0
1789786998.046,363952,0
1789786998.057,363962,0
1789786998.067,363973,0
1789786998.078,363983,0
1789786998.088,363994,0
1789786998.099,364005,0
1789786998.109,364015,0
1789786998.120,364026,0
1789786998.131,364036,0
1789786998.141,364047,0
1789786998.151,364057,0
1789786998.162,364068,0
1789786998.173,364078,0
1789786998.203,364089,0
1789786998.214,364099,0
1789786998.214,364110,0
1789786998.215,364120,0
1789786998.227,364131,0
1789786998.236,364141,0
1789786998.246,364152,0
1789786998.257,364162,0
1789786998.267,364173,0
1789786998.278,364183,0
1789786998.288,364194,0
1789786998.299,364205,0
1789786998.310,364215,0
1789786998.320,364226,0
1789786998.330,364236,0
1789786998.341,364247,0
1789786998.352,364257,0
1789786998.362,364268,0
1789786998.373,364278,0
1789786998.383,364289,0
1789786998.394,364299,0
1789786998.404,364310,0
1789786998.415,364320,0
1789786998.425,364331,0
1789786998.436,364341,0
1789786998.446,364352,0
1789786998.457,364362,0
1789786998.467,364373,0
1789786998.478,364384,0
1789786998.488,364394,0
1789786998.527,364405,0
1789786998.541,364415,0
1789786998.541,364426,0
1789786998.541,364436,0
1789786998.541,364447,0
1789786998.553,364457,0
1789786998.562,364468,0
1789786998.573,364478,0
1789786998.583,364489,0
1789786998.594,364499,0
1789786998.604,364510,0
1789786998.615,364520,0
1789786998.625,364531,0
1789786998.636,364541,0
1789786998.647,364552,0
1789786998.657,364563,0
1789786998.668,364573,0
1789786998.678,364584,0
1789786998.689,364594,0
1789786998.699,364605,0
1789786998.710,364615,0
1789786998.720,364626,0
1789786998.731,364636,0
1789786998.741,364647,0
1789786998.752,364657,0
1789786998.762,364668,0
1789786998.773,364678,0
1789786998.783,364689,0
1789786998.794,364699,0
1789786998.804,364710,0
1789786998.815,364720,0
1789786998.857,364731,0
1789786998.857,364741,0
1789786998.857,364752,0
1789786998.857,364763,0
1789786998.868,364773,0
1789786998.878,364784,0
1789786998.888,364794,0
1789786998.899,364805,0
1789786998.909,364815,0
1789786998.920,364826,0
1789786998.931,364836,0
1789786998.941,364847,0
1789786998.952,364857,0
1789786998.963,364868,0
1789786998.973,364878,0
1789786998.983,364889,0
1789786998.994,364899,0
1789786999.004,364910,0
1789786999.015,364920,0
1789786999.026,364931,0
1789786999.036,364942,0
1789786999.047,364952,0
1789786999.057,364963,0
1789786999.067,364973,0
1789786999.078,364984,0
1789786999.089,364994,0
1789786999.099,365005,0
1789786999.110,365015,0
1789786999.120,365026,0
1789786999.131,365036,0
1789786999.163,365047,0
1789786999.163,365057,0
1789786999.163,365068,0
1789786999.175,365078,0
1789786999.183,365089,0
1789786999.194,365099,0
1789786999.204,365110,0
1789786999.215,365121,0
1789786999.225,365131,0
1789786999.236,365142,0
1789786999.246,365152,0
1789786999.257,365163,0
1789786999.268,365173,0
1789786999.278,365184,0
1789786999.289,365194,0
1789786999.299,365205,0
1789786999.310,365215,0
1789786999.320,365226,0
1789786999.331,365236,0
1789786999.341,365247,0
1789786999.352,365257,0
1789786999.362,365268,0
1789786999.373,365278,0
1789786999.384,365289,0
1789786999.394,365299,0
1789786999.404,365310,0
1789786999.415,365321,0
1789786999.426,365331,0
1789786999.436,365342,0
1789786999.446,365352,0
1789786999.492,365363,0
1789786999.492,365373,0
1789786999.492,365384,0
1789786999.492,365394,0
1789786999.499,365405,0
1789786999.509,365415,0
1789786999.520,365426,0
1789786999.531,365436,0
1789786999.541,365447,0
1789786999.552,365457,0
1789786999.562,365468,0
1789786999.573,365478,0
1789786999.584,365489,0
1789786999.594,365500,0
1789786999.604,365510,0
1789786999.615,365521,0
1789786999.625,365531,0
1789786999.636,365542,0
1789786999.647,365552,0
1789786999.657,365563,0
1789786999.668,365573,0
1789786999.678,365584,0
1789786999.689,365594,0
1789786999.699,365605,0
1789786999.710,365615,0
1789786999.720,365626,0
1789786999.731,365636,0
1789786999.741,365647,0
1789786999.752,365657,0
1789786999.763,365668,0
1789786999.809,365679,0
1789786999.809,365689,0
1789786999.809,365700,0
1789786999.809,365710,0
1789786999.816,365721,0
1789786999.825,365731,0
1789786999.836,365742,0
1789786999.847,365752,0
1789786999.857,365763,0
1789786999.868,365773,0
1789786999.878,365784,0
1789786999.889,365794,0
1789786999.899,365805,0
1789786999.910,365815,0
1789786999.921,365826,0
1789786999.931,365836,0
1789786999.941,365847,0
1789786999.952,365857,0
1789786999.963,365868,0
1789786999.973,365879,0
1789786999.984,365889,0
1789786999.994,365900,0
1789787000.004,365910,0
1789787000.015,365921,0
1789787000.026,365931,0
1789787000.036,365942,0
1789787000.046,365952,0
1789787000.057,365963,0
1789787000.068,365973,0
1789787000.078,365984,0
1789787000.116,365994,0
1789787000.116,366005,0
1789787000.117,366015,0
1789787000.127,366026,0
1789787000.132,366036,0
1789787000.141,366047,0
1789787000.152,366058,0
1789787000.162,366068,0
1789787000.173,366079,0
1789787000.183,366089,0
1789787000.194,366100,0
1789787000.204,366110,0
1789787000.215,366121,0
1789787000.225,366131,0
1789787000.236,366142,0
1789787000.247,366152,0
1789787000.257,366163,0
1789787000.268,366173,0
1789787000.278,366184,0
1789787000.289,366194,0
1789787000.300,366205,0
1789787000.310,366215,0
1789787000.320,366226,0
1789787000.331,366237,0
1789787000.341,366247,0
1789787000.352,366258,0
1789787000.362,366268,0
1789787000.373,366279,0
1789787000.384,366289,0
1789787000.395,366300,0
1789787000.447,366310,0
1789787000.447,366321,0
1789787000.448,366331,0
1789787000.448,366342,0
1789787000.449,366352,0
1789787000.459,366363,0
1789787000.468,366373,0
1789787000.478,366384,0
1789787000.489,366394,0
1789787000.499,366405,0
1789787000.510,366415,0
1789787000.520,366426,0
1789787000.531,366437,0
1789787000.541,366447,0
1789787000.552,366458,0
1789787000.562,366468,0
1789787000.573,366479,0
1789787000.584,366489,0
1789787000.594,366500,0
1789787000.605,366510,0
1789787000.615,366521,0
1789787000.626,366531,0
1789787000.636,366542,0
1789787000.647,366552,0
1789787000.657,366563,0
1789787000.668,366573,0
1789787000.678,366584,0
1789787000.689,366594,0
1789787000.700,366605,0
1789787000.710,366616,0
1789787000.721,366626,0
1789787000.763,366637,0
1789787000.764,366647,0
1789787000.764,366658,0
1789787000.764,366668,0
1789787000.773,366679,0
1789787000.783,366689,0
1789787000.794,366700,0
1789787000.804,366710,0
1789787000.815,366721,0
1789787000.826,366731,0
1789787000.836,366742,0
1789787000.847,366752,0
1789787000.857,366763,0
1789787000.868,366773,0
1789787000.878,366784,0
1789787000.889,366795,0
1789787000.899,366805,0
1789787000.910,366816,0
1789787000.921,366826,0
1789787000.931,366837,0
1789787000.941,366847,0
1789787000.952,366858,0
1789787000.963,366868,0
1789787000.973,366879,0
1789787000.984,366889,0
1789787000.994,366900,0
1789787001.005,366910,0
1789787001.015,366921,0
1789787001.026,366931,0
1789787001.036,366942,0
1789787001.057,366952,0
1789787001.057,366963,0
1789787001.068,366973,0
1789787001.078,366984,0
1789787001.089,366995,0
1789787001.099,367005,0
1789787001.110,367016,0
1789787001.120,367026,0
1789787001.131,367037,0
1789787001.141,367047,0
1789787001.152,367058,0
1789787001.163,367068,0
1789787001.173,367079,0
1789787001.184,367089,0
1789787001.194,367100,0
1789787001.205,367110,0
1789787001.216,367121,0
1789787001.226,367131,0
1789787001.236,367142,0
1789787001.247,367152,0
1789787001.259,367163,0
1789787001.268,367174,0
1789787001.279,367184,0
1789787001.289,367195,0
1789787001.299,367205,0
1789787001.310,367216,0
1789787001.321,367226,0
1789787001.331,367237,0
1789787001.342,367247,0
1789787001.352,367258,0
1789787001.392,367268,0
1789787001.393,367279,0
1789787001.393,367289,0
1789787001.395,367300,0
1789787001.405,367310,0
1789787001.415,367321,0
1789787001.426,367331,0
1789787001.436,367342,0
1789787001.447,367353,0
1789787001.457,367363,0
1789787001.468,367374,0
1789787001.478,367384,0
1789787001.489,367395,0
1789787001.499,367405,0
1789787001.510,367416,0
